# Generated by GMAP version 2018-07-04 using call:  gmap.avx2 -D . -d A2 -t 150 -n 2 -f 4 QTLtargetseqsFixed.fasta							
LG	Marker	Position	Chr	 Start 	 End 	% ID	
AZ18	AZ18/IA8_GS1A_34972p1090q20_57.907	57.907	Chr13	" 3,177,991 "	" 3,178,675 "	100	ID=AZ18/IA8_GS1A_34972p1090q20_57.907.path1;Name=AZ18/IA8_GS1A_34972p1090q20_57.907;Target=AZ18/IA8_GS1A_34972p1090q20_57.907 1 601 +;Gap=M501 N84 M100;coverage=100.0;identity=99.8;matches=582;mismatches=1;indels=0;unknowns=18
							
AZ19	AZ19/IA15_c4_26223_0	0	Chr10	" 8,365,203 "	" 8,365,503 "	99	ID=AZ19/IA15_c4_26223_0.path1;Name=AZ19/IA15_c4_26223_0;Target=AZ19/IA15_c4_26223_0 1 301 +;Gap=M301;coverage=100.0;identity=99.7;matches=299;mismatches=1;indels=0;unknowns=1
AZ19	AZ19/IA15_c4_48164_15.797	15.797	Chr10	" 18,387,718 "	" 18,388,012 "	97	ID=AZ19/IA15_c4_48164_15.797.path1;Name=AZ19/IA15_c4_48164_15.797;Target=AZ19/IA15_c4_48164_15.797 1 297 +;Gap=M160 I1 M104 I1 M31;coverage=100.0;identity=98.0;matches=289;mismatches=4;indels=2;unknowns=2
AZ19	AZ19/IA15_c4_08951_19.869	19.869	Chr10	" 22,644,658 "	" 22,644,956 "	96	ID=AZ19/IA15_c4_08951_19.869.path1;Name=AZ19/IA15_c4_08951_19.869;Target=AZ19/IA15_c4_08951_19.869 1 301 +;Gap=M197 I1 M32 I1 M70;coverage=100.0;identity=97.0;matches=290;mismatches=7;indels=2;unknowns=2
AZ19	AZ19/IA15_c4_18411_23.885	23.885	Chr10	" 100,411,456 "	" 100,411,756 "	98	ID=AZ19/IA15_c4_18411_23.885.path1;Name=AZ19/IA15_c4_18411_23.885;Target=AZ19/IA15_c4_18411_23.885 1 301 -;Gap=M301;coverage=100.0;identity=98.7;matches=296;mismatches=4;indels=0;unknowns=1
AZ19	AZ19/IA15_c4_20421_24.279	24.279	Chr10	" 97,700,925 "	" 97,701,197 "	98	ID=AZ19/IA15_c4_20421_24.279.path1;Name=AZ19/IA15_c4_20421_24.279;Target=AZ19/IA15_c4_20421_24.279 1 274 -;Gap=M206 I1 M67;coverage=100.0;identity=98.5;matches=269;mismatches=3;indels=1;unknowns=1
AZ19	AZ19/IA15_c4_125389_24.482	24.482	Chr10	" 96,305,945 "	" 96,306,231 "	98	ID=AZ19/IA15_c4_125389_24.482.path1;Name=AZ19/IA15_c4_125389_24.482;Target=AZ19/IA15_c4_125389_24.482 1 288 -;Gap=M150 I1 M137;coverage=100.0;identity=98.6;matches=282;mismatches=3;indels=1;unknowns=2
AZ19	AZ19/IA15_GS1A_32899p478q21_30.315	30.315	Chr10	" 28,957,841 "	" 28,958,468 "	100	ID=AZ19/IA15_GS1A_32899p478q21_30.315.path1;Name=AZ19/IA15_GS1A_32899p478q21_30.315;Target=AZ19/IA15_GS1A_32899p478q21_30.315 1 525 +;Gap=M426 N103 M99;coverage=87.4;identity=100.0;matches=504;mismatches=0;indels=0;unknowns=21
AZ19	AZ19/IA15_c3_35478_31.826	31.826	Chr10	" 100,299,930 "	" 100,300,226 "	96	ID=AZ19/IA15_c3_35478_31.826.path1;Name=AZ19/IA15_c3_35478_31.826;Target=AZ19/IA15_c3_35478_31.826 1 299 -;Gap=M15 I1 M55 I2 M189 D1 M37;coverage=99.3;identity=96.3;matches=286;mismatches=7;indels=4;unknowns=3
AZ19	AZ19/IA15_GS1A_43230p229q17_32.084	32.084	Chr10	" 100,706,540 "	" 100,710,153 "	100	ID=AZ19/IA15_GS1A_43230p229q17_32.084.path1;Name=AZ19/IA15_GS1A_43230p229q17_32.084;Target=AZ19/IA15_GS1A_43230p229q17_32.084 1 529 -;Gap=M402 N2503 M70 N582 M57;coverage=100.0;identity=98.8;matches=502;mismatches=6;indels=0;unknowns=21
AZ19	AZ19/IA15_c4_74243_37.114	37.114	Chr10	" 108,892,403 "	" 108,892,702 "	98	ID=AZ19/IA15_c4_74243_37.114.path1;Name=AZ19/IA15_c4_74243_37.114;Target=AZ19/IA15_c4_74243_37.114 1 301 -;Gap=M263 I1 M37;coverage=100.0;identity=98.7;matches=294;mismatches=3;indels=1;unknowns=3
AZ19	AZ19/IA15_c4_28291_39.075	39.075	Chr10	" 88,719,026 "	" 88,719,322 "	98	ID=AZ19/IA15_c4_28291_39.075.path1;Name=AZ19/IA15_c4_28291_39.075;Target=AZ19/IA15_c4_28291_39.075 1 299 +;Gap=M53 I2 M244;coverage=100.0;identity=99.0;matches=295;mismatches=1;indels=2;unknowns=1
AZ19	AZ19/IA15_GS1A_34804p1288q26_43.039	43.039	Chr10	" 83,316,922 "	" 83,317,699 "	99	ID=AZ19/IA15_GS1A_34804p1288q26_43.039.path1;Name=AZ19/IA15_GS1A_34804p1288q26_43.039;Target=AZ19/IA15_GS1A_34804p1288q26_43.039 1 570 +;Gap=M125 N86 M102 N122 M343;coverage=99.7;identity=99.8;matches=560;mismatches=1;indels=0;unknowns=9
AZ19	AZ19/IA15_c2_60153_43.911	43.911	Chr10	" 41,055,773 "	" 41,056,072 "	98	ID=AZ19/IA15_c2_60153_43.911.path1;Name=AZ19/IA15_c2_60153_43.911;Target=AZ19/IA15_c2_60153_43.911 1 301 -;Gap=M6 I1 M294;coverage=100.0;identity=99.0;matches=296;mismatches=2;indels=1;unknowns=2
AZ19	AZ19/IA15_c4_12475_45.929	45.929	Chr05	" 86,583,896 "	" 86,584,094 "	85	ID=AZ19/IA15_c4_12475_45.929.path1;Name=AZ19/IA15_c4_12475_45.929;Target=AZ19/IA15_c4_12475_45.929 87 284 -;Gap=M29 D1 M169;coverage=69.7;identity=85.4;matches=169;mismatches=28;indels=1;unknowns=1
AZ19	AZ19/IA15_c4_12475_45.929	45.929	Chr01	" 97,381,297 "	" 97,419,122 "	87	ID=AZ19/IA15_c4_12475_45.929.path2;Name=AZ19/IA15_c4_12475_45.929;Target=AZ19/IA15_c4_12475_45.929 95 284 +;Gap=M7 N37635 M16 D1 M62 D1 M12 I1 M92;coverage=66.9;identity=88.0;matches=168;mismatches=20;indels=3;unknowns=1
AZ19	AZ19/IA15_c4_30426_51.53	51.53	Chr10	" 122,892,955 "	" 122,893,253 "	100	ID=AZ19/IA15_c4_30426_51.53.path1;Name=AZ19/IA15_c4_30426_51.53;Target=AZ19/IA15_c4_30426_51.53 1 299 -;Gap=M299;coverage=99.3;identity=100.0;matches=294;mismatches=0;indels=0;unknowns=5
AZ19	AZ19/IA15_c4_05121_52.833	52.833	Chr10	" 123,436,926 "	" 123,437,223 "	97	ID=AZ19/IA15_c4_05121_52.833.path1;Name=AZ19/IA15_c4_05121_52.833;Target=AZ19/IA15_c4_05121_52.833 1 301 +;Gap=M38 I1 M5 I1 M16 I1 M239;coverage=100.0;identity=97.7;matches=293;mismatches=4;indels=3;unknowns=1
							
AZ20	AZ20/IA23_c4_09929_0	0	Chr09	" 70,527,552 "	" 70,527,852 "	93	ID=AZ20/IA23_c4_09929_0.path1;Name=AZ20/IA23_c4_09929_0;Target=AZ20/IA23_c4_09929_0 1 301 +;Gap=M112 D1 M42 I1 M146;coverage=100.0;identity=93.0;matches=280;mismatches=19;indels=2;unknowns=1
AZ20	AZ20/IA23_c4_101926_29.96	29.96	Chr09	" 48,724,659 "	" 48,729,312 "	89	ID=AZ20/IA23_c4_101926_29.96.path1;Name=AZ20/IA23_c4_101926_29.96;Target=AZ20/IA23_c4_101926_29.96 31 272 +;Gap=M42 N4412 M200;coverage=88.6;identity=90.5;matches=218;mismatches=23;indels=0;unknowns=1
AZ20	AZ20/IA23_ck_77717_37.95	37.95	Chr07	" 53,248,992 "	" 53,249,238 "	84	ID=AZ20/IA23_ck_77717_37.95.path1;Name=AZ20/IA23_ck_77717_37.95;Target=AZ20/IA23_ck_77717_37.95 6 257 +;Gap=M15 I1 M15 I1 M8 I1 M101 I1 M12 I1 M96;coverage=92.6;identity=84.4;matches=211;mismatches=34;indels=5;unknowns=2
AZ20	AZ20/IA23_c2_10958_38.773	38.773	Chr08	" 26,126,044 "	" 26,622,525 "	92	ID=AZ20/IA23_c2_10958_38.773.path1;Name=AZ20/IA23_c2_10958_38.773;Target=AZ20/IA23_c2_10958_38.773 1 219 -;Gap=M14 N5584 M4 N14814 M1 N475941 M124;coverage=72.8;identity=93.0;matches=133;mismatches=10;indels=0;unknowns=0
AZ20	AZ20/IA23_c2_10958_38.773	38.773	Chr11	" 97,088,236 "	" 97,088,306 "	87	ID=AZ20/IA23_c2_10958_38.773.path2;Name=AZ20/IA23_c2_10958_38.773;Target=AZ20/IA23_c2_10958_38.773 220 290 -;Gap=M71;coverage=23.6;identity=87.3;matches=62;mismatches=9;indels=0;unknowns=0
AZ20	AZ20/IA23_ck_03448_39.125	39.125	Chr04	" 31,989,790 "	" 31,990,082 "	84	ID=AZ20/IA23_ck_03448_39.125.path1;Name=AZ20/IA23_ck_03448_39.125;Target=AZ20/IA23_ck_03448_39.125 8 301 -;Gap=M62 I1 M231;coverage=97.7;identity=84.8;matches=246;mismatches=43;indels=1;unknowns=4
AZ20	AZ20/IA23_ck_03448_39.125	39.125	Chr07	" 83,350,765 "	" 83,350,934 "	85	ID=AZ20/IA23_ck_03448_39.125.path2;Name=AZ20/IA23_ck_03448_39.125;Target=AZ20/IA23_ck_03448_39.125 67 236 -;Gap=M170;coverage=56.5;identity=85.1;matches=143;mismatches=25;indels=0;unknowns=2
AZ20	AZ20/IA23_c4_54518_42.957	42.957	Chr13	" 60,831,114 "	" 60,831,381 "	87	ID=AZ20/IA23_c4_54518_42.957.path1;Name=AZ20/IA23_c4_54518_42.957;Target=AZ20/IA23_c4_54518_42.957 1 268 +;Gap=M268;coverage=89.0;identity=87.3;matches=233;mismatches=34;indels=0;unknowns=1
AZ20	AZ20/IA23_c4_54518_42.957	42.957	Chr07	" 34,089,079 "	" 34,089,346 "	87	ID=AZ20/IA23_c4_54518_42.957.path2;Name=AZ20/IA23_c4_54518_42.957;Target=AZ20/IA23_c4_54518_42.957 1 268 -;Gap=M268;coverage=89.0;identity=87.3;matches=233;mismatches=34;indels=0;unknowns=1
AZ20	AZ20/IA23_GS1D_53810p1475q16_44.379	44.379	Chr11	" 116,984,521 "	" 116,984,872 "	95	ID=AZ20/IA23_GS1D_53810p1475q16_44.379.path1;Name=AZ20/IA23_GS1D_53810p1475q16_44.379;Target=AZ20/IA23_GS1D_53810p1475q16_44.379 3 219 -;Gap=M16 N134 M109 I1 M30 D1 M6 D1 M55;coverage=36.1;identity=96.3;matches=207;mismatches=5;indels=3;unknowns=4
AZ20	AZ20/IA23_GS1D_53810p1475q16_44.379	44.379	Chr09	" 9,359,318 "	" 9,359,699 "	100	ID=AZ20/IA23_GS1D_53810p1475q16_44.379.path2;Name=AZ20/IA23_GS1D_53810p1475q16_44.379;Target=AZ20/IA23_GS1D_53810p1475q16_44.379 220 601 +;Gap=M382;coverage=63.6;identity=100.0;matches=367;mismatches=0;indels=0;unknowns=15
AZ20	AZ20/IA23_ck_57041_54.527	54.527	Chr09	" 4,547,419 "	" 4,547,995 "	91	ID=AZ20/IA23_ck_57041_54.527.path1;Name=AZ20/IA23_ck_57041_54.527;Target=AZ20/IA23_ck_57041_54.527 1 269 +;Gap=M77 D7 M37 D1 M33 N300 M122;coverage=98.5;identity=91.3;matches=252;mismatches=16;indels=8;unknowns=1
AZ20	AZ20/IA23_c2_03579_55.944	55.944	Chr09	" 3,675,138 "	" 3,675,443 "	88	ID=AZ20/IA23_c2_03579_55.944.path1;Name=AZ20/IA23_c2_03579_55.944;Target=AZ20/IA23_c2_03579_55.944 1 301 -;Gap=M80 I1 M7 I1 M10 I1 M91 D7 M81 D1 M29;coverage=100.0;identity=89.0;matches=274;mismatches=23;indels=11;unknowns=1
AZ20	AZ20/IA23_c2_67586_57.349	57.349	Chr04	" 38,108,699 "	" 38,108,999 "	88	ID=AZ20/IA23_c2_67586_57.349.path1;Name=AZ20/IA23_c2_67586_57.349;Target=AZ20/IA23_c2_67586_57.349 1 301 -;Gap=M109 I1 M78 D1 M113;coverage=100.0;identity=88.3;matches=265;mismatches=33;indels=2;unknowns=2
AZ20	AZ20/IA23_EST1D_30997_01_542_61.94_Cotton16_30997_01	61.94	Chr09	" 3,231,196 "	" 3,232,937 "	93	ID=AZ20/IA23_EST1D_30997_01_542_61.94_Cotton16_30997_01.path1;Name=AZ20/IA23_EST1D_30997_01_542_61.94_Cotton16_30997_01;Target=AZ20/IA23_EST1D_30997_01_542_61.94_Cotton16_30997_01 7 1347 -;Gap=M96 D6 M78 N392 M1071 D2 M17 D1 M79;coverage=99.6;identity=97.4;matches=1315;mismatches=26;indels=9;unknowns=0
AZ20	AZ20/IA23_EST1D_12374_68.554_Cotton16_12374_01	68.554	Chr09	" 1,941,766 "	" 1,946,094 "	95	ID=AZ20/IA23_EST1D_12374_68.554_Cotton16_12374_01.path1;Name=AZ20/IA23_EST1D_12374_68.554_Cotton16_12374_01;Target=AZ20/IA23_EST1D_12374_68.554_Cotton16_12374_01 24 1971 -;Gap=M50 D2 M9 D4 M12 D29 M20 D5 M47 I1 M307 N81 M249 N101 M139 N514 M219 N480 M376 N92 M268 N1074 M251;coverage=98.6;identity=94.5;matches=1879;mismatches=68;indels=41;unknowns=0
AZ20	AZ20/IA23_c4_15967_72.283	72.283	Chr09	" 1,212,361 "	" 1,212,660 "	93	ID=AZ20/IA23_c4_15967_72.283.path1;Name=AZ20/IA23_c4_15967_72.283;Target=AZ20/IA23_c4_15967_72.283 1 300 -;Gap=M300;coverage=99.7;identity=93.3;matches=277;mismatches=20;indels=0;unknowns=3
							
AZ21	AZ21/IA20_c4_16632_0	0	Chr07	" 80,695,017 "	" 80,695,285 "	83	ID=AZ21/IA20_c4_16632_0.path1;Name=AZ21/IA20_c4_16632_0;Target=AZ21/IA20_c4_16632_0 1 299 +;Gap=M16 I1 M49 I1 M5 I1 M18 I25 M52 I2 M129;coverage=99.3;identity=83.8;matches=249;mismatches=18;indels=30;unknowns=2
AZ21	AZ21/IA20_c4_46170_3.81	3.81	Chr04	" 85,886,877 "	" 85,887,167 "	88	ID=AZ21/IA20_c4_46170_3.81.path1;Name=AZ21/IA20_c4_46170_3.81;Target=AZ21/IA20_c4_46170_3.81 8 299 +;Gap=M67 I1 M224;coverage=97.0;identity=88.7;matches=258;mismatches=32;indels=1;unknowns=1
AZ21	AZ21/IA20_c4_46170_3.81	3.81	Chr10	" 86,017,695 "	" 86,017,993 "	87	ID=AZ21/IA20_c4_46170_3.81.path2;Name=AZ21/IA20_c4_46170_3.81;Target=AZ21/IA20_c4_46170_3.81 1 299 -;Gap=M299;coverage=99.3;identity=87.6;matches=261;mismatches=37;indels=0;unknowns=1
AZ21	AZ21/IA20_c2_28117_9.261	9.261	Chr07	" 44,275,941 "	" 44,276,242 "	89	ID=AZ21/IA20_c2_28117_9.261.path1;Name=AZ21/IA20_c2_28117_9.261;Target=AZ21/IA20_c2_28117_9.261 1 301 +;Gap=M66 D1 M235;coverage=100.0;identity=89.6;matches=267;mismatches=30;indels=1;unknowns=4
AZ21	AZ21/IA20_GS1_41582p272q16_10.076	10.076	Chr07	" 40,963,695 "	" 40,966,224 "	100	ID=AZ21/IA20_GS1_41582p272q16_10.076.path1;Name=AZ21/IA20_GS1_41582p272q16_10.076;Target=AZ21/IA20_GS1_41582p272q16_10.076 26 572 +;Gap=M13 D2 M121 N386 M135 N1281 M188 N314 M90;coverage=95.6;identity=99.4;matches=524;mismatches=1;indels=2;unknowns=22
AZ21	AZ21/IA20_c2_14514_15.31	15.31	Chr01	" 28,737,638 "	" 28,737,916 "	84	ID=AZ21/IA20_c2_14514_15.31.path1;Name=AZ21/IA20_c2_14514_15.31;Target=AZ21/IA20_c2_14514_15.31 20 298 +;Gap=M181 D3 M35 I1 M30 I2 M30;coverage=92.7;identity=84.6;matches=237;mismatches=37;indels=6;unknowns=2
AZ21	AZ21/IA20_ck_75214_19.19	19.19	Chr07	" 22,851,431 "	" 22,851,728 "	91	ID=AZ21/IA20_ck_75214_19.19.path1;Name=AZ21/IA20_ck_75214_19.19;Target=AZ21/IA20_ck_75214_19.19 1 301 +;Gap=M29 I1 M115 I1 M123 I1 M31;coverage=100.0;identity=91.0;matches=273;mismatches=24;indels=3;unknowns=1
AZ21	AZ21/IA20_GS2D_35645p625q31_25.673	25.673	Chr11	" 106,429,027 "	" 106,430,573 "	83	ID=AZ21/IA20_GS2D_35645p625q31_25.673.path1;Name=AZ21/IA20_GS2D_35645p625q31_25.673;Target=AZ21/IA20_GS2D_35645p625q31_25.673 9 601 +;Gap=M79 N83 M131 N117 M104 N204 M49 I4 M2 D4 M31 N460 M82 N90 M111;coverage=98.7;identity=89.3;matches=524;mismatches=55;indels=8;unknowns=10
AZ21	AZ21/IA20_GS2A_20396p609q3_30.111	30.111	Chr07	" 23,639,342 "	" 23,640,750 "	100	ID=AZ21/IA20_GS2A_20396p609q3_30.111.path1;Name=AZ21/IA20_GS2A_20396p609q3_30.111;Target=AZ21/IA20_GS2A_20396p609q3_30.111 1 601 -;Gap=M141 N808 M460;coverage=100.0;identity=99.8;matches=573;mismatches=1;indels=0;unknowns=27
AZ21	AZ21/IA20_GS2A_20396p609q3_30.111	30.111	Chr07	" 23,681,514 "	" 23,682,931 "	100	ID=AZ21/IA20_GS2A_20396p609q3_30.111.path2;Name=AZ21/IA20_GS2A_20396p609q3_30.111;Target=AZ21/IA20_GS2A_20396p609q3_30.111 1 601 -;Gap=M141 N817 M460;coverage=100.0;identity=99.8;matches=573;mismatches=1;indels=0;unknowns=27
AZ21	AZ21/IA20_c2_89198_45.577	45.577	Chr07	" 5,464,813 "	" 5,465,128 "	92	ID=AZ21/IA20_c2_89198_45.577.path1;Name=AZ21/IA20_c2_89198_45.577;Target=AZ21/IA20_c2_89198_45.577 1 301 +;Gap=M31 D15 M270;coverage=100.0;identity=92.1;matches=290;mismatches=10;indels=15;unknowns=1
							
AZ22	AZ22/IA21_c4_14630_0	0	Chr07	" 94,262,144 "	" 94,262,442 "	88	ID=AZ22/IA21_c4_14630_0.path1;Name=AZ22/IA21_c4_14630_0;Target=AZ22/IA21_c4_14630_0 1 301 -;Gap=M238 I1 M10 I1 M51;coverage=100.0;identity=88.7;matches=266;mismatches=32;indels=2;unknowns=1
AZ22	AZ22/IA21_c4_00098_4.944	4.944	Chr09	" 69,955,624 "	" 69,955,946 "	80	ID=AZ22/IA21_c4_00098_4.944.path1;Name=AZ22/IA21_c4_00098_4.944;Target=AZ22/IA21_c4_00098_4.944 3 298 +;Gap=M48 I1 M76 D25 M82 D3 M89;coverage=98.3;identity=80.1;matches=258;mismatches=35;indels=29;unknowns=2
							
AZ23	AZ23/IA19_c4_44618_0	0	Chr08	" 122,416,102 "	" 122,416,375 "	98	ID=AZ23/IA19_c4_44618_0.path1;Name=AZ23/IA19_c4_44618_0;Target=AZ23/IA19_c4_44618_0 1 276 +;Gap=M6 I1 M150 I1 M118;coverage=100.0;identity=98.9;matches=271;mismatches=1;indels=2;unknowns=2
AZ23	AZ23/IA19_GS2D_28817p642q3_11.672	11.672	Chr08	" 121,657,108 "	" 121,658,955 "	100	ID=AZ23/IA19_GS2D_28817p642q3_11.672.path1;Name=AZ23/IA19_GS2D_28817p642q3_11.672;Target=AZ23/IA19_GS2D_28817p642q3_11.672 1 601 +;Gap=M32 N70 M170 N290 M246 N887 M153;coverage=100.0;identity=100.0;matches=587;mismatches=0;indels=0;unknowns=14
AZ23	AZ23/IA19_c4_29690_18.184	18.184	Chr08	" 114,895,363 "	" 114,895,633 "	98	ID=AZ23/IA19_c4_29690_18.184.path1;Name=AZ23/IA19_c4_29690_18.184;Target=AZ23/IA19_c4_29690_18.184 1 271 -;Gap=M271;coverage=100.0;identity=98.9;matches=265;mismatches=3;indels=0;unknowns=3
AZ23	AZ23/IA19_c2_02349_29.743	29.743	Chr08	" 106,427,182 "	" 106,427,482 "	99	ID=AZ23/IA19_c2_02349_29.743.path1;Name=AZ23/IA19_c2_02349_29.743;Target=AZ23/IA19_c2_02349_29.743 1 301 -;Gap=M301;coverage=100.0;identity=99.7;matches=299;mismatches=1;indels=0;unknowns=1
AZ23	AZ23/IA19_c4_21262_30.337	30.337	Chr08	" 105,821,546 "	" 105,821,846 "	99	ID=AZ23/IA19_c4_21262_30.337.path1;Name=AZ23/IA19_c4_21262_30.337;Target=AZ23/IA19_c4_21262_30.337 1 301 +;Gap=M301;coverage=100.0;identity=99.7;matches=298;mismatches=1;indels=0;unknowns=2
AZ23	AZ23/IA19_c4_34400_36.318	36.318	Chr08	" 95,869,345 "	" 95,869,641 "	98	ID=AZ23/IA19_c4_34400_36.318.path1;Name=AZ23/IA19_c4_34400_36.318;Target=AZ23/IA19_c4_34400_36.318 1 298 -;Gap=M20 I1 M277;coverage=99.0;identity=98.3;matches=292;mismatches=4;indels=1;unknowns=1
AZ23	AZ23/IA19_c4_05939_39.696	39.696	Chr08	" 100,407,132 "	" 100,407,422 "	97	ID=AZ23/IA19_c4_05939_39.696.path1;Name=AZ23/IA19_c4_05939_39.696;Target=AZ23/IA19_c4_05939_39.696 1 290 -;Gap=M136 D1 M154;coverage=100.0;identity=97.6;matches=282;mismatches=6;indels=1;unknowns=2
AZ23	AZ23/IA19_c2_22276_42.794	42.794	Chr08	" 14,129,276 "	" 14,129,556 "	96	ID=AZ23/IA19_c2_22276_42.794.path1;Name=AZ23/IA19_c2_22276_42.794;Target=AZ23/IA19_c2_22276_42.794 14 301 +;Gap=M167 I7 M114;coverage=95.7;identity=96.9;matches=277;mismatches=2;indels=7;unknowns=2
AZ23	AZ23/IA19_c4_47288_50.893	50.893	Chr08	" 9,231,249 "	" 9,231,548 "	99	ID=AZ23/IA19_c4_47288_50.893.path1;Name=AZ23/IA19_c4_47288_50.893;Target=AZ23/IA19_c4_47288_50.893 1 301 +;Gap=M131 I1 M169;coverage=100.0;identity=99.0;matches=297;mismatches=2;indels=1;unknowns=1
AZ23	AZ23/IA19_c4_37895_68.595	68.595	Chr08	" 3,010,342 "	" 3,010,641 "	97	ID=AZ23/IA19_c4_37895_68.595.path1;Name=AZ23/IA19_c4_37895_68.595;Target=AZ23/IA19_c4_37895_68.595 1 301 -;Gap=M25 D1 M108 I1 M60 I1 M106;coverage=100.0;identity=97.3;matches=292;mismatches=5;indels=3;unknowns=2
							
AZ24	AZ24/IA5_c4_09464_0	0	Chr09	" 3,291,090 "	" 3,291,385 "	98	ID=AZ24/IA5_c4_09464_0.path1;Name=AZ24/IA5_c4_09464_0;Target=AZ24/IA5_c4_09464_0 1 301 +;Gap=M46 I1 M16 I1 M124 I1 M54 I1 M31 I1 M25;coverage=100.0;identity=98.0;matches=294;mismatches=1;indels=5;unknowns=1
AZ24	AZ24/IA5_GS2A_33155p425q9_34.042	34.042	Chr09	" 16,620,045 "	" 16,622,358 "	100	ID=AZ24/IA5_GS2A_33155p425q9_34.042.path1;Name=AZ24/IA5_GS2A_33155p425q9_34.042;Target=AZ24/IA5_GS2A_33155p425q9_34.042 1 601 +;Gap=M66 N1566 M81 N147 M454;coverage=100.0;identity=99.8;matches=592;mismatches=1;indels=0;unknowns=8
AZ24	AZ24/IA5_c2_06367_34.537	34.537	Chr09	" 47,393,776 "	" 47,394,076 "	98	ID=AZ24/IA5_c2_06367_34.537.path1;Name=AZ24/IA5_c2_06367_34.537;Target=AZ24/IA5_c2_06367_34.537 1 301 -;Gap=M301;coverage=100.0;identity=98.7;matches=296;mismatches=4;indels=0;unknowns=1
AZ24	AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01	44.702	Chr09	" 58,682,216 "	" 58,684,161 "	99	ID=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01.path1;Name=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01;Target=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01 124 1368 -;Gap=M138 I10 M91 I3 M417 N423 M160 N291 M426;coverage=91.0;identity=97.8;matches=1218;mismatches=14;indels=13;unknowns=0
AZ24	AZ24/IA5_c4_75610_55.952	55.952	Chr09	" 62,386,765 "	" 62,387,046 "	98	ID=AZ24/IA5_c4_75610_55.952.path1;Name=AZ24/IA5_c4_75610_55.952;Target=AZ24/IA5_c4_75610_55.952 19 301 -;Gap=M194 I1 M88;coverage=94.0;identity=98.2;matches=277;mismatches=4;indels=1;unknowns=1
AZ24	AZ24/IA5_c4_53534_62.577	62.577	Chr09	" 65,117,997 "	" 65,118,297 "	98	ID=AZ24/IA5_c4_53534_62.577.path1;Name=AZ24/IA5_c4_53534_62.577;Target=AZ24/IA5_c4_53534_62.577 1 301 -;Gap=M301;coverage=100.0;identity=98.7;matches=295;mismatches=4;indels=0;unknowns=2
AZ24	AZ24/IA5_c4_38063_67.794	67.794	Chr09	" 67,034,250 "	" 67,034,532 "	99	ID=AZ24/IA5_c4_38063_67.794.path1;Name=AZ24/IA5_c4_38063_67.794;Target=AZ24/IA5_c4_38063_67.794 1 283 +;Gap=M283;coverage=100.0;identity=99.6;matches=281;mismatches=1;indels=0;unknowns=1
AZ24	AZ24/IA5_c3_37342_72.213	72.213	Chr09	" 64,499,248 "	" 64,499,532 "	97	ID=AZ24/IA5_c3_37342_72.213.path1;Name=AZ24/IA5_c3_37342_72.213;Target=AZ24/IA5_c3_37342_72.213 4 290 +;Gap=M87 I1 M93 I1 M105;coverage=99.0;identity=97.6;matches=279;mismatches=5;indels=2;unknowns=1
AZ24	AZ24/IA5_ck_52689_85.127	85.127	Chr09	" 70,636,942 "	" 70,637,239 "	98	ID=AZ24/IA5_ck_52689_85.127.path1;Name=AZ24/IA5_ck_52689_85.127;Target=AZ24/IA5_ck_52689_85.127 1 301 -;Gap=M11 I1 M19 I1 M10 I1 M258;coverage=100.0;identity=98.3;matches=293;mismatches=2;indels=3;unknowns=3
AZ24	AZ24/IA5_GS1A_33747p375q14_110.625	110.625	Chr09	" 78,495,055 "	" 78,496,757 "	100	ID=AZ24/IA5_GS1A_33747p375q14_110.625.path1;Name=AZ24/IA5_GS1A_33747p375q14_110.625;Target=AZ24/IA5_GS1A_33747p375q14_110.625 1 601 -;Gap=M139 N134 M84 N203 M167 N690 M49 N75 M162;coverage=100.0;identity=99.8;matches=582;mismatches=1;indels=0;unknowns=18
AZ24	AZ24/IA5_c4_08158_134.99	134.99	Chr09	" 82,484,752 "	" 82,487,645 "	97	ID=AZ24/IA5_c4_08158_134.99.path1;Name=AZ24/IA5_c4_08158_134.99;Target=AZ24/IA5_c4_08158_134.99 1 301 +;Gap=M125 N2593 M176;coverage=100.0;identity=98.0;matches=294;mismatches=6;indels=0;unknowns=1
							
AZ25	AZ25/IA11_12_GS1A_41016p474q13_0	0	Chr03	" 330,619 "	" 332,288 "	93	ID=AZ25/IA11_12_GS1A_41016p474q13_0.path1;Name=AZ25/IA11_12_GS1A_41016p474q13_0;Target=AZ25/IA11_12_GS1A_41016p474q13_0 1 601 -;Gap=M106 N108 M60 N505 M198 N110 M188 N346 M49;coverage=100.0;identity=99.5;matches=583;mismatches=3;indels=0;unknowns=15
AZ25	AZ25/IA11_12_ck_09867_40.079	40.079	Chr03	" 4,027,119 "	" 4,027,391 "	97	ID=AZ25/IA11_12_ck_09867_40.079.path1;Name=AZ25/IA11_12_ck_09867_40.079;Target=AZ25/IA11_12_ck_09867_40.079 1 277 -;Gap=M64 I1 M24 I1 M11 I1 M134 I1 M40;coverage=92.0;identity=97.8;matches=270;mismatches=2;indels=4;unknowns=1
