# Generated by GMAP version 2018-07-04 using call:  gmap.avx2 -D . -d TM1 -t 150 -n 2 -f 4 QTLtargetseqsFixed.fasta							
LG	Marker	Position	Chr	Start	End	% ID	
AZ23/IA19	AZ23/IA19_c4_44618_0	0	A08	"117,527,721"	"117,527,995"	99	ID=AZ23/IA19_c4_44618_0.path1;Name=AZ23/IA19_c4_44618_0;Target=AZ23/IA19_c4_44618_0 1 276 +;Gap=M157 I1 M118;coverage=100.0;identity=99.6;matches=273;mismatches=0;indels=1;unknowns=2
AZ23/IA19	AZ23/IA19_GS2D_28817p642q3_11.672	11.672	A08	"116,767,583"	"116,769,432"	100	ID=AZ23/IA19_GS2D_28817p642q3_11.672.path1;Name=AZ23/IA19_GS2D_28817p642q3_11.672;Target=AZ23/IA19_GS2D_28817p642q3_11.672 1 601 +;Gap=M32 N70 M170 N290 M246 N889 M153;coverage=100.0;identity=100.0;matches=587;mismatches=0;indels=0;unknowns=14
AZ23/IA19	AZ23/IA19_GS2D_28817p642q3_11.672	11.672	D08	"62,754,655"	"62,756,513"	100	ID=AZ23/IA19_GS2D_28817p642q3_11.672.path2;Name=AZ23/IA19_GS2D_28817p642q3_11.672;Target=AZ23/IA19_GS2D_28817p642q3_11.672 1 601 +;Gap=M32 N70 M170 N290 M246 N898 M153;coverage=100.0;identity=100.0;matches=587;mismatches=0;indels=0;unknowns=14
AZ23/IA19	AZ23/IA19_c4_29690_18.184	18.184	A08	"110,712,136"	"110,712,406"	100	ID=AZ23/IA19_c4_29690_18.184.path1;Name=AZ23/IA19_c4_29690_18.184;Target=AZ23/IA19_c4_29690_18.184 1 271 -;Gap=M271;coverage=100.0;identity=100.0;matches=268;mismatches=0;indels=0;unknowns=3
AZ23/IA19	AZ23/IA19_c2_02349_29.743	29.743	scaffold_4853	208	493	94	ID=AZ23/IA19_c2_02349_29.743.path1;Name=AZ23/IA19_c2_02349_29.743;Target=AZ23/IA19_c2_02349_29.743 1 301 +;Gap=M37 I1 M27 I2 M18 I2 M4 I1 M11 I3 M22 I2 M24 I1 M17 I1 M24 I1 M58 I1 M44;coverage=100.0;identity=94.3;matches=283;mismatches=2;indels=15;unknowns=1
AZ23/IA19	AZ23/IA19_c4_21262_30.337	30.337	A08	"101,773,196"	"101,773,498"	99	ID=AZ23/IA19_c4_21262_30.337.path1;Name=AZ23/IA19_c4_21262_30.337;Target=AZ23/IA19_c4_21262_30.337 1 301 +;Gap=M42 D2 M259;coverage=100.0;identity=99.3;matches=299;mismatches=0;indels=2;unknowns=2
AZ23/IA19	AZ23/IA19_c4_34400_36.318	36.318	A08	"92,498,286"	"92,498,582"	99	ID=AZ23/IA19_c4_34400_36.318.path1;Name=AZ23/IA19_c4_34400_36.318;Target=AZ23/IA19_c4_34400_36.318 1 298 -;Gap=M20 I1 M277;coverage=99.0;identity=99.7;matches=296;mismatches=0;indels=1;unknowns=1
AZ23/IA19	AZ23/IA19_c4_05939_39.696	39.696	A08	"96,624,755"	"96,625,044"	100	ID=AZ23/IA19_c4_05939_39.696.path1;Name=AZ23/IA19_c4_05939_39.696;Target=AZ23/IA19_c4_05939_39.696 1 290 -;Gap=M290;coverage=100.0;identity=100.0;matches=288;mismatches=0;indels=0;unknowns=2
AZ23/IA19	AZ23/IA19_c2_22276_42.794	42.794	A08	"12,853,890"	"12,854,177"	100	ID=AZ23/IA19_c2_22276_42.794.path1;Name=AZ23/IA19_c2_22276_42.794;Target=AZ23/IA19_c2_22276_42.794 14 301 +;Gap=M288;coverage=95.7;identity=100.0;matches=286;mismatches=0;indels=0;unknowns=2
AZ23/IA19	AZ23/IA19_c4_47288_50.893	50.893	A08	"8,197,642"	"8,197,941"	99	ID=AZ23/IA19_c4_47288_50.893.path1;Name=AZ23/IA19_c4_47288_50.893;Target=AZ23/IA19_c4_47288_50.893 1 301 +;Gap=M128 I1 M172;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ23/IA19	AZ23/IA19_c4_37895_68.595	68.595	A08	"2,877,637"	"2,877,935"	99	ID=AZ23/IA19_c4_37895_68.595.path1;Name=AZ23/IA19_c4_37895_68.595;Target=AZ23/IA19_c4_37895_68.595 1 301 -;Gap=M133 I1 M60 I1 M106;coverage=100.0;identity=99.3;matches=297;mismatches=0;indels=2;unknowns=2
AZ23/IA19	AZ23/IA19_c4_37895_68.595	68.595	scaffold_1776	"3,917"	"4,208"	96	ID=AZ23/IA19_c4_37895_68.595.path2;Name=AZ23/IA19_c4_37895_68.595;Target=AZ23/IA19_c4_37895_68.595 1 301 -;Gap=M30 I1 M19 I1 M26 I1 M23 I1 M31 I1 M60 I1 M21 I1 M6 I1 M4 I1 M72;coverage=100.0;identity=97.0;matches=290;mismatches=0;indels=9;unknowns=2
							
AZ24/IA5	AZ24/IA5_c4_09464_0	0	A09	"2,580,082"	"2,580,376"	98	ID=AZ24/IA5_c4_09464_0.path1;Name=AZ24/IA5_c4_09464_0;Target=AZ24/IA5_c4_09464_0 1 301 +;Gap=M46 I1 M16 I1 M124 I1 M54 I1 M15 I1 M15 I1 M25;coverage=100.0;identity=98.0;matches=294;mismatches=0;indels=6;unknowns=1
AZ24/IA5	AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01	44.702	D09	"30,528,406"	"30,530,365"	97	ID=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01.path1;Name=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01;Target=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01 124 1368 -;Gap=M659 N425 M160 N289 M403 D1 M23;coverage=91.0;identity=99.0;matches=1234;mismatches=11;indels=1;unknowns=0
AZ24/IA5	AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01	44.702	A09	"54,005,167"	"54,007,114"	100	ID=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01.path2;Name=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01;Target=AZ24/IA5_EST1A_07380_01_44.702_Cotton16_07380_01 124 1368 -;Gap=M133 I8 M98 I3 M417 N423 M160 N291 M426;coverage=91.0;identity=97.9;matches=1219;mismatches=15;indels=11;unknowns=0
AZ24/IA5	AZ24/IA5_GS2A_33155p425q9_34.042	34.042	A09	"15,659,999"	"15,662,308"	100	ID=AZ24/IA5_GS2A_33155p425q9_34.042.path1;Name=AZ24/IA5_GS2A_33155p425q9_34.042;Target=AZ24/IA5_GS2A_33155p425q9_34.042 1 601 +;Gap=M66 N1562 M81 N147 M454;coverage=100.0;identity=100.0;matches=593;mismatches=0;indels=0;unknowns=8
AZ24/IA5	AZ24/IA5_c2_06367_34.537	34.537	A09	"43,837,880"	"43,838,180"	99	ID=AZ24/IA5_c2_06367_34.537.path1;Name=AZ24/IA5_c2_06367_34.537;Target=AZ24/IA5_c2_06367_34.537 1 301 -;Gap=M301;coverage=100.0;identity=99.7;matches=299;mismatches=1;indels=0;unknowns=1
AZ24/IA5	AZ24/IA5_c4_75610_55.952	55.952	A09	"60,158,387"	"60,158,670"	99	ID=AZ24/IA5_c4_75610_55.952.path1;Name=AZ24/IA5_c4_75610_55.952;Target=AZ24/IA5_c4_75610_55.952 17 301 -;Gap=M194 I1 M90;coverage=94.7;identity=99.6;matches=283;mismatches=0;indels=1;unknowns=1
AZ24/IA5	AZ24/IA5_c4_75610_55.952	55.952	scaffold_2700	392	682	98	ID=AZ24/IA5_c4_75610_55.952.path2;Name=AZ24/IA5_c4_75610_55.952;Target=AZ24/IA5_c4_75610_55.952 7 301 -;Gap=M157 I1 M36 I1 M44 I1 M40 I1 M14;coverage=98.0;identity=98.6;matches=290;mismatches=0;indels=4;unknowns=1
AZ24/IA5	AZ24/IA5_c4_53534_62.577	62.577	A09	"62,620,990"	"62,621,290"	100	ID=AZ24/IA5_c4_53534_62.577.path1;Name=AZ24/IA5_c4_53534_62.577;Target=AZ24/IA5_c4_53534_62.577 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=299;mismatches=0;indels=0;unknowns=2
AZ24/IA5	AZ24/IA5_c4_38063_67.794	67.794	A09	"64,760,080"	"64,760,362"	100	ID=AZ24/IA5_c4_38063_67.794.path1;Name=AZ24/IA5_c4_38063_67.794;Target=AZ24/IA5_c4_38063_67.794 1 283 +;Gap=M283;coverage=100.0;identity=100.0;matches=282;mismatches=0;indels=0;unknowns=1
AZ24/IA5	AZ24/IA5_c3_37342_72.213	72.213	A09	"62,042,708"	"62,042,995"	99	ID=AZ24/IA5_c3_37342_72.213.path1;Name=AZ24/IA5_c3_37342_72.213;Target=AZ24/IA5_c3_37342_72.213 1 290 +;Gap=M90 I1 M92 I1 M106;coverage=100.0;identity=99.3;matches=287;mismatches=0;indels=2;unknowns=1
AZ24/IA5	AZ24/IA5_ck_52689_85.127	85.127	D09	"40,760,799"	"40,761,096"	98	ID=AZ24/IA5_ck_52689_85.127.path1;Name=AZ24/IA5_ck_52689_85.127;Target=AZ24/IA5_ck_52689_85.127 1 301 -;Gap=M13 I1 M17 I1 M10 I1 M258;coverage=100.0;identity=99.0;matches=295;mismatches=0;indels=3;unknowns=3
AZ24/IA5	AZ24/IA5_ck_52689_85.127	85.127	A09	"68,183,125"	"68,183,422"	97	ID=AZ24/IA5_ck_52689_85.127.path2;Name=AZ24/IA5_ck_52689_85.127;Target=AZ24/IA5_ck_52689_85.127 1 301 -;Gap=M11 I1 M19 I1 M10 I1 M258;coverage=100.0;identity=98.0;matches=292;mismatches=3;indels=3;unknowns=3
AZ24/IA5	AZ24/IA5_GS1A_33747p375q14_110.625	110.625	A09	"75,848,634"	"75,850,335"	100	ID=AZ24/IA5_GS1A_33747p375q14_110.625.path1;Name=AZ24/IA5_GS1A_33747p375q14_110.625;Target=AZ24/IA5_GS1A_33747p375q14_110.625 1 601 -;Gap=M139 N134 M84 N202 M167 N690 M49 N75 M162;coverage=100.0;identity=100.0;matches=583;mismatches=0;indels=0;unknowns=18
AZ24/IA5	AZ24/IA5_GS1A_33747p375q14_110.625	110.625	D09	"47,376,463"	"47,378,165"	100	ID=AZ24/IA5_GS1A_33747p375q14_110.625.path2;Name=AZ24/IA5_GS1A_33747p375q14_110.625;Target=AZ24/IA5_GS1A_33747p375q14_110.625 1 601 -;Gap=M9 I1 M129 N134 M84 N203 M167 N690 M49 N76 M162;coverage=100.0;identity=99.8;matches=582;mismatches=0;indels=1;unknowns=18
AZ24/IA5	AZ24/IA5_c4_08158_134.99	134.99	A09	"79,333,397"	"79,333,697"	100	ID=AZ24/IA5_c4_08158_134.99.path1;Name=AZ24/IA5_c4_08158_134.99;Target=AZ24/IA5_c4_08158_134.99 1 301 +;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
							
AZ25/IA11	AZ25/IA11_12_GS1A_41016p474q13_0	0	D02	"376,882"	"378,558"	100	ID=AZ25/IA11_12_GS1A_41016p474q13_0.path1;Name=AZ25/IA11_12_GS1A_41016p474q13_0;Target=AZ25/IA11_12_GS1A_41016p474q13_0 1 601 -;Gap=M106 N112 M60 N505 M198 N114 M188 N345 M49;coverage=100.0;identity=99.8;matches=585;mismatches=1;indels=0;unknowns=15
AZ25/IA11	AZ25/IA11_12_GS1A_41016p474q13_0	0	A02	"326,615"	"328,262"	95	ID=AZ25/IA11_12_GS1A_41016p474q13_0.path2;Name=AZ25/IA11_12_GS1A_41016p474q13_0;Target=AZ25/IA11_12_GS1A_41016p474q13_0 1 601 -;Gap=M106 N112 M60 N479 M198 N110 M188 N346 M49;coverage=100.0;identity=99.7;matches=584;mismatches=2;indels=0;unknowns=15
AZ25/IA11	AZ25/IA11_12_ck_09867_40.079	40.079	A02	"3,870,558"	"3,870,853"	98	ID=AZ25/IA11_12_ck_09867_40.079.path1;Name=AZ25/IA11_12_ck_09867_40.079;Target=AZ25/IA11_12_ck_09867_40.079 1 301 -;Gap=M23 I1 M64 I1 M24 I1 M11 I1 M137 I1 M37;coverage=100.0;identity=98.3;matches=295;mismatches=0;indels=5;unknowns=1
AZ25/IA11	AZ25/IA11_12_c4_61975_60.386	60.386	A02	"8,247,114"	"8,247,414"	100	ID=AZ25/IA11_12_c4_61975_60.386.path1;Name=AZ25/IA11_12_c4_61975_60.386;Target=AZ25/IA11_12_c4_61975_60.386 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ25/IA11	AZ25/IA11_12_c4_12325_64.239	64.239	A02	"9,482,568"	"9,482,850"	100	ID=AZ25/IA11_12_c4_12325_64.239.path1;Name=AZ25/IA11_12_c4_12325_64.239;Target=AZ25/IA11_12_c4_12325_64.239 4 286 -;Gap=M283;coverage=99.0;identity=100.0;matches=280;mismatches=0;indels=0;unknowns=3
AZ25/IA11	AZ25/IA11_12_c4_39999_70.031	70.031	A02	"17,185,377"	"17,185,660"	100	ID=AZ25/IA11_12_c4_39999_70.031.path1;Name=AZ25/IA11_12_c4_39999_70.031;Target=AZ25/IA11_12_c4_39999_70.031 1 284 +;Gap=M284;coverage=100.0;identity=100.0;matches=282;mismatches=0;indels=0;unknowns=2
AZ25/IA11	AZ25/IA11_12_c2_39361_71.314	71.314	A02	"9,133,383"	"9,133,683"	99	ID=AZ25/IA11_12_c2_39361_71.314.path1;Name=AZ25/IA11_12_c2_39361_71.314;Target=AZ25/IA11_12_c2_39361_71.314 1 301 -;Gap=M301;coverage=100.0;identity=99.7;matches=299;mismatches=1;indels=0;unknowns=1
AZ25/IA11	AZ25/IA11_12_c4_71167_79.774	79.774	A02	"81,561,800"	"81,562,099"	99	ID=AZ25/IA11_12_c4_71167_79.774.path1;Name=AZ25/IA11_12_c4_71167_79.774;Target=AZ25/IA11_12_c4_71167_79.774 1 301 +;Gap=M158 I1 M142;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ25/IA11	AZ25/IA11_12_c4_54340_82.715	82.715	A02	"84,855,696"	"84,855,995"	99	ID=AZ25/IA11_12_c4_54340_82.715.path1;Name=AZ25/IA11_12_c4_54340_82.715;Target=AZ25/IA11_12_c4_54340_82.715 1 301 +;Gap=M243 I1 M57;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ25/IA11	AZ25/IA11_12_c4_27824_83.382	83.382	A02	"84,529,808"	"84,530,083"	100	ID=AZ25/IA11_12_c4_27824_83.382.path1;Name=AZ25/IA11_12_c4_27824_83.382;Target=AZ25/IA11_12_c4_27824_83.382 16 291 +;Gap=M276;coverage=94.8;identity=100.0;matches=275;mismatches=0;indels=0;unknowns=1
							
AZ26/IA9	AZ26/IA9_c4_43125_0	0	D13	"58,413,467"	"58,413,766"	99	ID=AZ26/IA9_c4_43125_0.path1;Name=AZ26/IA9_c4_43125_0;Target=AZ26/IA9_c4_43125_0 1 301 +;Gap=M20 I1 M280;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ26/IA9	AZ26/IA9_c2_58393_2.685	2.685	D13	"58,115,513"	"58,115,811"	99	ID=AZ26/IA9_c2_58393_2.685.path1;Name=AZ26/IA9_c2_58393_2.685;Target=AZ26/IA9_c2_58393_2.685 1 301 +;Gap=M153 I1 M51 I1 M95;coverage=100.0;identity=99.3;matches=298;mismatches=0;indels=2;unknowns=1
AZ26/IA9	AZ26/IA9_c2_56351_10.795	10.795	D13	"53,769,852"	"53,770,123"	99	ID=AZ26/IA9_c2_56351_10.795.path1;Name=AZ26/IA9_c2_56351_10.795;Target=AZ26/IA9_c2_56351_10.795 1 274 -;Gap=M123 I1 M69 I1 M80;coverage=100.0;identity=99.3;matches=270;mismatches=0;indels=2;unknowns=2
AZ26/IA9	AZ26/IA9_c4_63317_15.93	15.93	D13	"52,788,761"	"52,789,060"	99	ID=AZ26/IA9_c4_63317_15.93.path1;Name=AZ26/IA9_c4_63317_15.93;Target=AZ26/IA9_c4_63317_15.93 1 301 -;Gap=M167 I1 M133;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ26/IA9	AZ26/IA9_c2_79759_21.134	21.134	D13	"35,245,135"	"35,245,432"	100	ID=AZ26/IA9_c2_79759_21.134.path1;Name=AZ26/IA9_c2_79759_21.134;Target=AZ26/IA9_c2_79759_21.134 4 301 -;Gap=M298;coverage=99.0;identity=100.0;matches=296;mismatches=0;indels=0;unknowns=2
AZ26/IA9	AZ26/IA9_c3_01023_22.324	22.324	D13	"17,703,717"	"17,704,017"	100	ID=AZ26/IA9_c3_01023_22.324.path1;Name=AZ26/IA9_c3_01023_22.324;Target=AZ26/IA9_c3_01023_22.324 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ26/IA9	AZ26/IA9_c4_00395_26.151	26.151	D13	"36,334,366"	"36,334,665"	99	ID=AZ26/IA9_c4_00395_26.151.path1;Name=AZ26/IA9_c4_00395_26.151;Target=AZ26/IA9_c4_00395_26.151 1 301 +;Gap=M167 I1 M133;coverage=100.0;identity=99.7;matches=298;mismatches=0;indels=1;unknowns=2
AZ26/IA9	AZ26/IA9_c4_18034_28.376	28.376	D13	"17,722,699"	"17,722,989"	95	ID=AZ26/IA9_c4_18034_28.376.path1;Name=AZ26/IA9_c4_18034_28.376;Target=AZ26/IA9_c4_18034_28.376 1 301 +;Gap=M132 I3 M20 I1 M8 I1 M59 I1 M4 I1 M13 I2 M17 I1 M38;coverage=100.0;identity=95.7;matches=287;mismatches=3;indels=10;unknowns=1
AZ26/IA9	AZ26/IA9_c4_11191_29.963	29.963	D13	"11,655,805"	"11,656,103"	99	ID=AZ26/IA9_c4_11191_29.963.path1;Name=AZ26/IA9_c4_11191_29.963;Target=AZ26/IA9_c4_11191_29.963 1 301 +;Gap=M45 I1 M78 I1 M176;coverage=100.0;identity=99.3;matches=297;mismatches=0;indels=2;unknowns=2
AZ26/IA9	AZ26/IA9_c4_39365_32.781	32.781	D13	"41,704,276"	"41,704,575"	99	ID=AZ26/IA9_c4_39365_32.781.path1;Name=AZ26/IA9_c4_39365_32.781;Target=AZ26/IA9_c4_39365_32.781 1 301 -;Gap=M247 I1 M53;coverage=100.0;identity=99.7;matches=298;mismatches=0;indels=1;unknowns=2
							
AZ27/IA33	AZ27/IA33_GS2D_35199p530q21_0	0	A03	"93,980,893"	"93,983,151"	100	ID=AZ27/IA33_GS2D_35199p530q21_0.path1;Name=AZ27/IA33_GS2D_35199p530q21_0;Target=AZ27/IA33_GS2D_35199p530q21_0 1 601 -;Gap=M154 N1658 M447;coverage=100.0;identity=100.0;matches=581;mismatches=0;indels=0;unknowns=20
AZ27/IA33	AZ27/IA33_GS2D_35199p530q21_0	0	D02	"59,849,786"	"59,852,061"	99	ID=AZ27/IA33_GS2D_35199p530q21_0.path2;Name=AZ27/IA33_GS2D_35199p530q21_0;Target=AZ27/IA33_GS2D_35199p530q21_0 1 601 -;Gap=M154 N1675 M447;coverage=100.0;identity=99.8;matches=580;mismatches=1;indels=0;unknowns=20
AZ27/IA33	AZ27/IA33_c3_96157_4.946	4.946	D02	"12,742,894"	"12,743,194"	100	ID=AZ27/IA33_c3_96157_4.946.path1;Name=AZ27/IA33_c3_96157_4.946;Target=AZ27/IA33_c3_96157_4.946 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ27/IA33	AZ27/IA33_c2_52817_6.326	6.326	D02	"15,645,632"	"15,645,906"	100	ID=AZ27/IA33_c2_52817_6.326.path1;Name=AZ27/IA33_c2_52817_6.326;Target=AZ27/IA33_c2_52817_6.326 1 275 -;Gap=M275;coverage=100.0;identity=100.0;matches=273;mismatches=0;indels=0;unknowns=2
AZ27/IA33	AZ27/IA33_c4_28721_12.108	12.108	D02	"15,109,747"	"15,110,019"	99	ID=AZ27/IA33_c4_28721_12.108.path1;Name=AZ27/IA33_c4_28721_12.108;Target=AZ27/IA33_c4_28721_12.108 1 274 +;Gap=M235 I1 M38;coverage=100.0;identity=99.6;matches=272;mismatches=0;indels=1;unknowns=1
AZ27/IA33	AZ27/IA33_c4_58196_13.273	13.273	D02	"27,966,867"	"27,967,165"	99	ID=AZ27/IA33_c4_58196_13.273.path1;Name=AZ27/IA33_c4_58196_13.273;Target=AZ27/IA33_c4_58196_13.273 1 301 -;Gap=M58 I1 M15 I1 M226;coverage=100.0;identity=99.3;matches=298;mismatches=0;indels=2;unknowns=1
AZ27/IA33	AZ27/IA33_c4_13201_13.531	13.531	D02	"21,705,574"	"21,705,874"	100	ID=AZ27/IA33_c4_13201_13.531.path1;Name=AZ27/IA33_c4_13201_13.531;Target=AZ27/IA33_c4_13201_13.531 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ27/IA33	AZ27/IA33_c4_39031_14.169	14.169	D02	"45,201,940"	"45,202,228"	98	ID=AZ27/IA33_c4_39031_14.169.path1;Name=AZ27/IA33_c4_39031_14.169;Target=AZ27/IA33_c4_39031_14.169 1 293 -;Gap=M91 I3 M32 I1 M166;coverage=100.0;identity=98.6;matches=288;mismatches=0;indels=4;unknowns=1
AZ27/IA33	AZ27/IA33_c4_00223_15.251	15.251	D02	"50,612,377"	"50,612,677"	99	ID=AZ27/IA33_c4_00223_15.251.path1;Name=AZ27/IA33_c4_00223_15.251;Target=AZ27/IA33_c4_00223_15.251 1 301 +;Gap=M301;coverage=100.0;identity=99.7;matches=299;mismatches=1;indels=0;unknowns=1
AZ27/IA33	AZ27/IA33_c4_43075_17.327	17.327	D02	"61,010,129"	"61,010,408"	97	ID=AZ27/IA33_c4_43075_17.327.path1;Name=AZ27/IA33_c4_43075_17.327;Target=AZ27/IA33_c4_43075_17.327 1 284 +;Gap=M8 I2 M16 D1 M15 I1 M7 I1 M84 I1 M149;coverage=94.4;identity=97.9;matches=278;mismatches=0;indels=6;unknowns=1
AZ27/IA33	AZ27/IA33_c4_43075_17.327	17.327	D11	"40,342,642"	"40,342,938"	92	ID=AZ27/IA33_c4_43075_17.327.path2;Name=AZ27/IA33_c4_43075_17.327;Target=AZ27/IA33_c4_43075_17.327 1 301 +;Gap=M8 I2 M30 I1 M8 I1 M23 D1 M31 I1 M32 I1 M8 D1 M155;coverage=100.0;identity=92.7;matches=280;mismatches=14;indels=8;unknowns=1
							
AZ28/IA36	AZ28/IA36_c4_54008_0	0	D03	"11,696,845"	"11,697,143"	99	ID=AZ28/IA36_c4_54008_0.path1;Name=AZ28/IA36_c4_54008_0;Target=AZ28/IA36_c4_54008_0 1 301 -;Gap=M172 I1 M97 I1 M30;coverage=100.0;identity=99.3;matches=296;mismatches=0;indels=2;unknowns=3
AZ28/IA36	AZ28/IA36_GS1D_40185p764q19_4.629	4.629	A02	"72,878,178"	"72,878,778"	99	ID=AZ28/IA36_GS1D_40185p764q19_4.629.path1;Name=AZ28/IA36_GS1D_40185p764q19_4.629;Target=AZ28/IA36_GS1D_40185p764q19_4.629 1 601 +;Gap=M601;coverage=100.0;identity=99.8;matches=587;mismatches=1;indels=0;unknowns=13
AZ28/IA36	AZ28/IA36_GS1D_40185p764q19_4.629	4.629	D03	"17,553,860"	"17,554,460"	99	ID=AZ28/IA36_GS1D_40185p764q19_4.629.path2;Name=AZ28/IA36_GS1D_40185p764q19_4.629;Target=AZ28/IA36_GS1D_40185p764q19_4.629 1 601 -;Gap=M601;coverage=100.0;identity=99.7;matches=586;mismatches=2;indels=0;unknowns=13
AZ28/IA36	AZ28/IA36_c4_42671_13.812	13.812	D03	"6,483,364"	"6,483,660"	98	ID=AZ28/IA36_c4_42671_13.812.path1;Name=AZ28/IA36_c4_42671_13.812;Target=AZ28/IA36_c4_42671_13.812 1 301 -;Gap=M203 I1 M52 I2 M24 I1 M18;coverage=100.0;identity=98.7;matches=295;mismatches=0;indels=4;unknowns=2
AZ28/IA36	AZ28/IA36_c4_42065_16.42	16.42	D03	"25,419,226"	"25,419,526"	100	ID=AZ28/IA36_c4_42065_16.42.path1;Name=AZ28/IA36_c4_42065_16.42;Target=AZ28/IA36_c4_42065_16.42 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=299;mismatches=0;indels=0;unknowns=2
AZ28/IA36	AZ28/IA36_c4_52610_30.63	30.63	D03	"47,575,215"	"47,575,509"	97	ID=AZ28/IA36_c4_52610_30.63.path1;Name=AZ28/IA36_c4_52610_30.63;Target=AZ28/IA36_c4_52610_30.63 1 301 +;Gap=M27 I2 M11 I3 M195 I1 M62;coverage=100.0;identity=97.0;matches=291;mismatches=3;indels=6;unknowns=1
AZ28/IA36	AZ28/IA36_c4_00832_36.471	36.471	D03	"48,393,682"	"48,393,981"	99	ID=AZ28/IA36_c4_00832_36.471.path1;Name=AZ28/IA36_c4_00832_36.471;Target=AZ28/IA36_c4_00832_36.471 1 301 -;Gap=M284 I1 M16;coverage=100.0;identity=99.7;matches=298;mismatches=0;indels=1;unknowns=2
AZ28/IA36	AZ28/IA36_GS2A_31261p665q3_48.212	48.212	D06	"66,053,260"	"66,054,487"	99	ID=AZ28/IA36_GS2A_31261p665q3_48.212.path1;Name=AZ28/IA36_GS2A_31261p665q3_48.212;Target=AZ28/IA36_GS2A_31261p665q3_48.212 1 601 -;Gap=M136 N627 M465;coverage=100.0;identity=99.8;matches=579;mismatches=1;indels=0;unknowns=21
AZ28/IA36	AZ28/IA36_GS2A_31261p665q3_48.212	48.212	D03	"50,172,131"	"50,173,362"	99	ID=AZ28/IA36_GS2A_31261p665q3_48.212.path2;Name=AZ28/IA36_GS2A_31261p665q3_48.212;Target=AZ28/IA36_GS2A_31261p665q3_48.212 1 601 -;Gap=M465 N631 M136;coverage=100.0;identity=99.8;matches=579;mismatches=1;indels=0;unknowns=21
							
AZ29/IA13	AZ29/IA13_GS2D_29961p594q4_17.416	17.416	D13	"62,947,661"	"62,948,929"	100	ID=AZ29/IA13_GS2D_29961p594q4_17.416.path1;Name=AZ29/IA13_GS2D_29961p594q4_17.416;Target=AZ29/IA13_GS2D_29961p594q4_17.416 1 598 +;Gap=M329 N671 M269;coverage=99.5;identity=100.0;matches=585;mismatches=0;indels=0;unknowns=13
AZ29/IA13	AZ29/IA13_GS2D_29961p594q4_17.416	17.416	A13	"102,997,877"	"102,999,166"	100	ID=AZ29/IA13_GS2D_29961p594q4_17.416.path2;Name=AZ29/IA13_GS2D_29961p594q4_17.416;Target=AZ29/IA13_GS2D_29961p594q4_17.416 1 598 +;Gap=M329 N692 M269;coverage=99.5;identity=100.0;matches=585;mismatches=0;indels=0;unknowns=13
							
AZ30/IA24	AZ30/IA24_c4_78149_0	0	A01	"100,276,588"	"100,276,884"	99	ID=AZ30/IA24_c4_78149_0.path1;Name=AZ30/IA24_c4_78149_0;Target=AZ30/IA24_c4_78149_0 1 299 +;Gap=M29 I1 M255 I1 M13;coverage=100.0;identity=99.3;matches=295;mismatches=0;indels=2;unknowns=2
AZ30/IA24	AZ30/IA24_c3_05004_18.404	18.404	A01	"65,638,491"	"65,638,785"	97	ID=AZ30/IA24_c3_05004_18.404.path1;Name=AZ30/IA24_c3_05004_18.404;Target=AZ30/IA24_c3_05004_18.404 1 301 +;Gap=M100 I1 M3 I1 M10 I2 M78 I1 M9 I1 M95;coverage=100.0;identity=97.7;matches=291;mismatches=1;indels=6;unknowns=3
							
AZ30/IA25	AZ30/IA25_c2_38857_18.553	18.553	A01	"65,148,434"	"65,148,734"	99	ID=AZ30/IA25_c2_38857_18.553.path1;Name=AZ30/IA25_c2_38857_18.553;Target=AZ30/IA25_c2_38857_18.553 1 301 -;Gap=M301;coverage=100.0;identity=99.7;matches=298;mismatches=1;indels=0;unknowns=2
							
